name,yrnom,posit,recess,success,id,analu,seatid,spaethid,zukid,birdate,biryear,birthcit,birthst,childcit,childst,childsur,famses,famjud,nomrelig,natorig,race,gender,mothname,fathname,fathoccu,fathpol,fathpoln,undsch,undsta,unddat,undschn,gradsch,gradsta,graddat,gradschn,lawsch,lawsta,lawdat,lawschn,read,readst,readyr,readn,marryn,spouse,marryr,child,militbr,milityrs,militran,militwar,clerkj,clerkyrs,barst1,baryr1,barst2,baryr2,barst3,baryr3,privtyp1,privst1,privyrs1,privtyp2,privst2,privyrs2,schname1,schrank1,schyrs1,schname2,schrank2,schyrs2,schn,schcon,sttrist,sttriyrs,stapst,stapyrs,stsupst,stsupyrs,feddist,feddi,feddiyrs,fedca,fedcayrs,usasat,usasatyrs,usat,usatyrs,ussgoyrs,ussgyrs,usagoyrs,usagyrs,uscab,uscabyrs,ussec,ussecyrs,usage,usageyrs,usagh,usaghyrs,uspresyrs,ushr1,ushryrs1,ushr2,ushryrs2,ussn1,ussnyrs1,ussn2,ussnyrs2,conconv,concong,concongyrs,artcon,artconyrs,artconsp,citat,citatyrs,cdep,cdepyrs,cdis,cdisyrs,saag,saagyrs,stag,stagyrs,ltgov,ltgov1,ltgov2,gov,govyrs,stcab,stcabyrs,mayor,mayoryrs,stsenate,stsenyrs,sthouse,sthseyrs,ctycl,ctyclyrs,commsn,commsnyrs,datenom,datesen,judnom,usjnom,stjnom,prsznom,prstnom,prposnom,prschnom,govatnom,uslenom,uslesnom,stlenom,stlesnom,stexpnom,stexsnom,usexnom,yrposnom,agenom,stnom,parnom,prparnom,prdssr,presname,prespart,nompres,socpres,econpres,congress,senparty,nomsen,ideo,mednmq1,medmq1,mednmq2,medmq2,qual,abarate,abavote,heardate,heardays,comdvote,comvote,intpro,intanti,sendate,senact,sensupp,senopp,serve,withdraw,dateserb,datesere,agedep,reasdep,postdep,scssr,deathd,deathcit,deathst,deathag
"Haynsworth, Clement, Jr.",1969,1,0,0,153,1,3.19,888,04.03.04,10/30/12,1912,351,40,351,40,4,5,0,6,4,0,0,"Hall, Elsie","Haynsworth, Clement Furman",20,888,888,41,2,1933,1,888,888,888,888,47,2,1936,1,888. NOMINEE DID NOT READ LAW,888,888,888,1,"Merry, Dorothy",1946,2,13,3,13,6,888,0,40,1936,888,888,888,888,4,40,21,777,777,0,888,888,0,888,888,0,888,888,888,0,888,0,888,0,888,888,0,4,12,888,0,888,0,0,0,0,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,888,0,888,0,888,0,888,0,888,0,888,888,888,888,0,888,0,888,0,888,0,888,0,888,0,888,0,9/3/69,9/3/69,3,5,888,888,888,888,888,888,888,888,888,888,888,888,888,12,56,40,1,888,"Fortas, Abe",37,6,0.551999986,44.90000153,47.70000076,91,1,-0.092,0.159999996,130,-1.110999942,124,-0.981999993,0.335000008,3,1,9/16/69,8,10/9/69,2,5,16,11/21/69,4,45,55,3,888. NOMINATION NOT WITHDRAWN,888. NOT CONFIRMED OR DIDN'T SERVE,888. NOMINEE NOT CONFIRMED OR DIDN'T SERVE,888,888,888,888. NOMINEE NOT CONFIRMED OR DIDN'T SERVE,11/22/89,351,40,77
"Carswell, G. Harrold",1970,1,0,0,154,1,3.2,888,05.14.01,12/22/19,1919,67,10,67,10,3,5,0,6,7,0,0,"Wood, Ethel Claire","Carswell, George Henry",20,11,2,38,2,1941,1,888,888,888,888,68,2,1948,2,888. NOMINEE DID NOT READ LAW,888,888,888,2,"Simmons, Virginia",1944,4,13,3,8,6,888,0,10,1948,9,1948,888,888,1,10,0,4,9,2,888,888,0,888,888,0,888,888,888,0,888,0,888,0,9,1,11,5,1,888,0,1,5,0,0,0,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,888,0,888,0,888,0,888,0,888,0,888,888,888,888,0,888,0,888,0,888,0,888,0,888,0,888,0,1/19/70,1/19/70,3,6,888,888,888,888,888,888,888,888,888,888,888,888,888,1,50,9,6,1,"Fortas, Abe",37,6,0.551999986,44.90000153,47.70000076,91,1,-0.092,0.039999999,124,-0.981999993,127,0.179000005,0.111000001,6,1,1/27/70,5,2/16/70,2,1,3,4/8/70,4,45,51,3,888. NOMINATION NOT WITHDRAWN,888. NOT CONFIRMED OR DIDN'T SERVE,888. NOMINEE NOT CONFIRMED OR DIDN'T SERVE,888,888,888,888. NOMINEE NOT CONFIRMED OR DIDN'T SERVE,7/13/92,60,9,72
"Blackmun, Harry Andrew",1970,1,0,1,155,1,3.21,100,08.05.03,11/12/08,1908,83,13,212,23,5,3,0,9,6,0,0,"Reuter, Theo","Blackmun, Corwin",6,888,888,47,2,1929,1,888,888,888,888,47,2,1932,1,888. NOMINEE DID NOT READ LAW,888,888,888,1,"Clark, Dorothy E.",1941,3,888,0,888,888,888,0,23,1932,888,888,888,888,4,23,17,2,23,9,74,5,6,72,5,2,2,0,888,0,888,0,888,0,888,888,0,8,11,888,0,888,0,0,0,0,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,888,0,888,0,888,0,888,0,888,0,888,888,888,888,0,888,0,888,0,888,0,888,0,888,0,888,0,4/15/70,4/15/70,3,9,888,888,888,888,888,888,888,888,888,888,888,888,888,11,61,23,6,888,"Fortas, Abe",37,6,0.551999986,44.90000153,47.70000076,91,1,-0.092,0.115000002,124,-0.981999993,127,0.179000005,0.970000029,5,1,4/29/70,1,5/6/70,2,5,0,5/12/70,2,94,0,1,888. NOMINATION NOT WITHDRAWN,6/9/70,8/3/94,85,1,777,"Breyer, Stephen G.",3/4/99,387,46,90
"Powell, Lewis Franklin, Jr.",1971,1,0,1,156,1,2.25,101,888,9/19/07,1907,397,46,393,46,5,5,0,10,10,0,0,"Gwathmey, Mary","Powell, Lewis F.",6,888,888,110,2,1929,1,47,6,1932,1,110,2,1931,1,888. NOMINEE DID NOT READ LAW,888,888,888,1,"Rucker, Josephine M.",1936,4,2,4,3,6,888,0,46,1933,888,888,888,888,4,46,1,4,46,16,888,888,0,888,888,0,888,888,888,0,888,0,888,0,888,888,0,888,0,888,0,888,0,0,0,0,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,888,0,888,0,888,0,888,0,888,0,888,888,888,888,0,888,0,888,0,888,0,888,0,888,0,888,0,10/22/71,10/22/71,888,888,888,4,46,888,888,888,888,888,888,888,888,888,888,38,64,46,1,888,"Black, Hugo Lafayette",37,6,0.551999986,44.90000153,47.70000076,92,1,-0.089000002,0.165000007,127,0.398999989,127,0.663999975,1,4,1,11/3/71,5,11/23/71,2,0,1,12/6/71,2,89,1,1,888. NOMINATION NOT WITHDRAWN,1/7/72,6/26/87,79,1,777,"Kennedy, Anthony McLeod",8/25/98,395,46,90
"Rehnquist, William Hubbs",1971,1,0,1,157,1,10.07,102,888,10/1/24,1924,429,49,429,49,5,4,0,8,18,0,0,"Peck, Margery","Rehnquist, William B.",35,888,888,91,2,1948,1,47,2,1950,2,91,2,1952,1,888. NOMINEE DID NOT READ LAW,888,888,888,1,"Cornell, Natalie",1953,3,2,3,16,6,2,1,3,1953,888,888,888,888,4,3,2,4,3,9,888,888,0,888,888,0,888,888,888,0,888,0,888,0,888,888,0,888,0,888,0,888,0,0,0,2,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,888,0,888,0,888,0,888,0,888,0,888,888,888,888,0,888,0,888,0,888,0,888,0,888,0,888,0,10/22/71,10/22/71,888,888,888,888,888,888,888,2,888,888,888,888,888,888,888,2,47,3,6,888,"Harlan, John Marshall (II)",37,6,0.551999986,44.90000153,47.70000076,92,1,-0.089000002,0.045000002,127,0.398999989,127,0.663999975,0.88499999,6,1,11/3/71,5,11/23/71,2,1,9,12/10/71,2,68,26,1,888. NOMINATION NOT WITHDRAWN,1/7/72,9/26/86,61,5,8,"Scalia, Antonin",9/3/05,55,51,80
"Stevens, John Paul",1975,1,0,1,158,1,5.14,103,07.05.03,4/20/20,1920,82,13,82,13,5,5,0,11,4,0,0,"Street, Elizabeth","Stevens, Ernest J.",6,888,888,20,2,1941,1,888,888,888,888,77,2,1947,1,888. NOMINEE DID NOT READ LAW,888,888,888,2,"Simon, Maryan Mulholland",1980,4,13,3,10,6,4,1,13,1949,888,888,888,888,4,13,3,4,13,18,77,6,4,20,6,4,2,0,888,0,888,0,888,0,888,888,0,7,5,888,0,888,0,0,0,2,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,888,0,888,0,888,0,888,0,888,0,888,888,888,888,0,888,0,888,0,888,0,888,0,888,0,888,0,11/28/75,12/1/75,3,8,888,888,888,888,888,888,888,888,888,888,888,888,888,5,55,13,6,888,"Douglas, William Orville",38,6,0.505999982,39.29999924,38.79999924,94,1,-0.203999996,0.25,127,0.621999979,126,0.499000013,0.959999979,5,1,12/8/75,3,12/11/75,2,11,3,12/17/75,2,98,0,1,888. NOMINATION NOT WITHDRAWN,12/19/75,6/30/10,90,1,777,"Kagan, Elena",777. JUSTICE OR NOMINEE STILL ALIVE,777,777,777
"O'Connor, Sandra Day",1981,1,0,1,159,1,9.18,104,888,3/26/30,1930,377,43,377,43,5,4,0,6,4,0,1,"Wilkey, Ada Mae","Day, Harry A.",34,888,888,91,2,1950,1,888,888,888,888,91,2,1952,1,888. NOMINEE DID NOT READ LAW,888,888,888,1,"O'Connor, John",1952,3,888,0,888,888,888,0,5,1952,3,1957,888,888,3,3,7,777,777,0,888,888,0,888,888,0,888,888,3,4,3,2,888,0,888,888,0,888,0,888,0,888,0,0,0,0,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,888,0,5,1,888,0,3,4,888,0,888,888,888,888,0,888,0,888,0,3,6,888,0,888,0,888,0,8/19/81,8/19/81,7,888,3,888,888,888,888,888,888,888,888,888,888,888,888,2,51,3,6,888,"Stewart, Potter",40,6,0.691999972,18,17.60000038,97,6,0.071999997,0.414999992,127,0.214000002,127,0.177000001,1,5,3,9/9/81,3,9/15/81,2,7,4,9/21/81,2,99,0,1,888. NOMINATION NOT WITHDRAWN,9/25/81,1/31/06,75,1,777,"Alito, Samuel A., Jr.",777. JUSTICE OR NOMINEE STILL ALIVE,777,777,777
"Rehnquist, William Hubbs",1986,0,0,1,160,2,1.23,102,888,10/1/24,1924,429,49,429,49,5,4,0,8,18,0,0,"Peck, Margery","Rehnquist, William B.",35,888,888,91,2,1948,1,47,2,1950,2,91,2,1952,1,888. NOMINEE DID NOT READ LAW,888,888,888,1,"Cornell, Natalie",1953,3,2,3,16,6,2,1,3,1953,888,888,888,888,4,3,2,4,3,9,888,888,0,888,888,0,888,888,888,0,888,0,888,0,888,888,0,888,0,888,0,888,0,0,0,2,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,888,0,888,0,888,0,888,0,888,0,888,888,888,888,0,888,0,888,0,888,0,888,0,888,0,888,0,6/20/86,6/20/86,2,1,888,888,888,888,888,888,888,888,888,888,888,888,888,15,61,3,6,888,"Burger, Warren Earl",40,6,0.691999972,18,17.60000038,99,6,0.068000004,0.045000002,137,0.741999984,137,0.832000017,0.400000006,7,1,7/29/86,4,8/14/86,2,20,8,9/17/86,2,65,33,1,888. NOMINATION NOT WITHDRAWN,9/26/86,9/3/05,80,3,777,"Roberts, John G., Jr.",9/3/05,55,51,80
"Scalia, Antonin",1986,1,0,1,161,1,10.08,105,DC.04.06,3/11/36,1936,259,30,286,32,5,3,0,13,16,0,0,"Panaro, Catherine","Scalia, Eugene",30,888,888,46,2,1957,1,40,1,1957,1,47,2,1960,1,888. NOMINEE DID NOT READ LAW,888,888,888,1,"McCarthy, Maureen",1960,9,888,0,888,888,888,0,35,1962,46,1970,888,888,4,35,6,777,777,0,104,7,7,20,7,5,2,0,888,0,888,0,888,0,888,888,0,12,4,888,0,888,0,0,0,3,0,888,0,888,0,31,1,1,2,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,888,0,888,0,888,0,888,0,888,0,888,888,888,888,0,888,0,888,0,888,0,888,0,888,0,888,0,6/24/86,6/24/86,3,13,888,888,888,888,888,888,888,888,888,888,888,888,888,4,50,46,6,888,"Rehnquist, William Hubbs",40,6,0.691999972,18,17.60000038,99,6,0.068000004,0,137,0.741999984,137,0.832000017,1,7,1,8/5/86,2,8/14/86,2,10,14,9/17/86,2,98,0,1,888. NOMINATION NOT WITHDRAWN,9/26/86,2/13/16,79,3,777,,2/13/16,378,43,79
"Bork, Robert H.",1987,1,0,0,162,1,2.26,888,DC.05.04,3/1/27,1927,327,38,327,38,5,3,0,10,999,0,0,"Kunkle, Elizabeth","Bork, Harry Philip",31,888,888,20,2,1948,1,888,888,888,888,20,2,1953,1,888. NOMINEE DID NOT READ LAW,888,888,888,2,"Pohl, Mary Ellen",1982,3,8,7,8,6,888,0,13,1953,51,1977,888,888,4,13,7,4,51,1,117,7,19,777,777,0,1,0,888,0,888,0,888,0,888,888,0,12,5,888,0,888,0,0,4,0,1,888,0,888,0,888,0,888,0,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,888,0,888,0,888,0,888,0,888,0,888,888,888,888,0,888,0,888,0,888,0,888,0,888,0,888,0,7/7/87,7/7/87,3,13,888,888,888,888,888,888,888,888,888,888,888,888,888,5,60,51,6,888,"Powell, Lewis Franklin, Jr.",40,6,0.691999972,18,17.60000038,100,1,-0.123000003,0.094999999,137,0.832000017,137,0.800000012,0.790000021,7,2,9/15/87,12,10/6/87,3,21,17,10/23/87,4,42,58,3,888. NOMINATION NOT WITHDRAWN,888. NOT CONFIRMED OR DIDN'T SERVE,888. NOMINEE NOT CONFIRMED OR DIDN'T SERVE,888,888,888,888. NOMINEE NOT CONFIRMED OR DIDN'T SERVE,12/19/12,387,777,85
"Kennedy, Anthony McLeod",1987,1,0,1,163,1,2.27,106,09.06.03,7/23/36,1936,16,5,16,5,5,4,0,13,15,0,0,"McLeod, Gladys","Kennedy, Anthony",20,888,888,91,2,1958,1,888,888,888,888,47,2,1961,1,888. NOMINEE DID NOT READ LAW,888,888,888,1,"Davis, Mary",1963,3,12,0,15,777,888,0,5,1961,888,888,888,888,4,5,2,4,5,13,102,6,23,777,777,0,1,0,888,0,888,0,888,0,888,888,0,9,13,888,0,888,0,0,0,0,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,888,0,888,0,888,0,888,0,888,0,888,888,888,888,0,888,0,888,0,888,0,888,0,888,0,888,0,11/30/87,11/30/87,3,10,888,888,888,888,888,888,888,888,888,888,888,888,888,12,51,5,6,888,"Powell, Lewis Franklin, Jr.",40,6,0.691999972,18,17.60000038,100,1,-0.123000003,0.36500001,137,0.800000012,127,0.926999986,0.889999986,7,1,12/14/87,3,1/27/88,2,10,14,2/3/88,2,97,0,1,888. NOMINATION NOT WITHDRAWN,2/18/88,7/31/18,82,1,777,,777. JUSTICE OR NOMINEE STILL ALIVE,777,777,777
"Souter, David H.",1990,1,0,1,164,1,4.23,107,01.02.07,9/17/39,1939,184,21,243,29,3,3,0,6,4,0,0,"Hackett, Helen A.","Souter, Joseph A.",2,888,888,47,2,1961,1,78,4,1963,1,47,2,1966,1,888. NOMINEE DID NOT READ LAW,888,888,888,0,888. NEVER MARRIED,888,888,888,0,888,888,888,0,29,1966,888,888,888,888,4,29,2,777,777,0,888,888,0,888,888,0,888,888,29,5,888,0,29,7,888,888,0,1,0,888,0,888,0,0,0,0,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,888,0,888,0,888,0,29,8,29,2,888,888,888,888,0,888,0,888,0,888,0,888,0,888,0,888,0,7/25/90,7/25/90,3,2,888,888,888,888,888,888,888,888,888,888,888,888,888,1,50,29,6,888,"Brennan, William Joseph, Jr.",41,6,0.556999981,32.79999924,33.09999847,101,1,-0.153999999,0.324999988,127,1.04400003,127,0.819000006,0.764999986,7,1,9/13/90,5,9/27/90,2,20,17,10/2/90,2,90,9,1,888. NOMINATION NOT WITHDRAWN,10/9/90,6/30/09,69,6,777,"Sotomayor, Sonia Maria",777. JUSTICE OR NOMINEE STILL ALIVE,777,777,777
"Thomas, Clarence",1991,1,0,1,165,1,6.15,108,DC.05.05,6/23/48,1948,70,10,68,10,3,1,0,13,1,1,0,"Anderson, Leola","Thomas, M. C.",14,888,888,49,2,1971,2,888,888,888,888,117,2,1974,1,888. NOMINEE DID NOT READ LAW,888,888,888,2,"Lamp, Virginia",1987,1,888,0,888,888,888,0,25,1974,888,888,888,888,2,25,2,777,777,0,888,888,0,888,888,0,888,888,888,0,888,0,888,0,888,888,0,12,1,888,0,888,0,0,0,0,0,4,1,888,0,888,0,5,8,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,888,0,888,0,888,0,25,3,888,0,888,888,888,888,0,888,0,888,0,888,0,888,0,888,0,888,0,7/8/91,7/8/91,3,13,888,888,888,888,888,888,888,888,888,888,888,888,888,1,43,10,6,888,"Marshall, Thurgood",41,6,0.556999981,32.79999924,33.09999847,102,1,-0.189999998,0.159999996,127,0.819000006,145,0.930000007,0.414999992,6,2,9/10/91,11,9/27/91,4,21,32,10/15/91,2,52,48,1,888. NOMINATION NOT WITHDRAWN,10/23/91,999. JUSTICE STILL ON COURT,999,999,999,999. JUSTICE STILL ON COURT,999. JUSTICE STILL ON COURT,999,999,999
"Ginsburg, Ruth Bader",1993,1,0,1,166,1,7.15,109,DC.03.07,3/15/33,1933,272,32,272,32,5,3,0,7,13,0,1,"Amster, Celia","Bader, Nathan",24,888,888,25,2,1954,1,888,888,888,888,24,2,1959,2,888. NOMINEE DID NOT READ LAW,888,888,888,1,"Ginsburg, Martin D.",1954,2,888,0,888,888,888,0,32,1959,51,1975,888,888,888,888,0,888,888,0,86,7,9,24,7,8,2,0,888,0,888,0,888,0,888,888,0,12,13,888,0,888,0,0,0,0,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,888,0,888,0,888,0,888,0,888,0,888,888,888,888,0,888,0,888,0,888,0,888,0,888,0,888,0,6/22/93,6/22/93,3,13,888,888,888,888,888,888,888,888,888,888,888,888,888,13,60,32,1,888,"White, Byron Raymond",42,1,-0.437999994,72,63.09999847,103,1,-0.1435,0.680000007,140,0.768999994,140,0.838,1,7,1,7/20/93,4,7/29/93,2,4,6,8/3/93,2,96,3,1,888. NOMINATION NOT WITHDRAWN,8/10/93,999. JUSTICE STILL ON COURT,999,999,999,999. JUSTICE STILL ON COURT,999. JUSTICE STILL ON COURT,999,999,999
"Breyer, Stephen G.",1994,1,0,1,167,1,3.22,110,01.04.01,8/15/38,1938,18,5,18,5,5,4,0,7,14,0,0,"Roberts, Anne","Breyer, Irving G.",20,1,1,91,2,1959,1,78,3,1961,1,47,2,1964,1,888. NOMINEE DID NOT READ LAW,888,888,888,1,"Hare, Joanna Freda",1967,3,3,0,4,777,1,1,51,1966,5,1966,21,1971,888,888,0,888,888,0,47,7,13,47,6,14,2,1,888,0,888,0,888,0,888,888,0,1,14,888,0,888,0,0,0,2,0,888,0,888,0,28,4,888,0,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,888,0,888,0,888,0,888,0,888,0,888,888,888,888,0,888,0,888,0,888,0,888,0,888,0,888,0,5/17/94,5/17/94,3,2,888,888,888,888,888,888,888,888,888,888,888,888,888,14,55,21,1,888,"Blackmun, Harry Andrew",42,1,-0.437999994,72,63.09999847,103,1,-0.1435,0.474999994,140,0.838,144,0.824000001,0.545000017,7,1,7/12/44,4,7/19/94,2,3,3,7/29/94,2,87,9,1,888. NOMINATION NOT WITHDRAWN,8/3/94,999. JUSTICE STILL ON COURT,999,999,999,999. JUSTICE STILL ON COURT,999. JUSTICE STILL ON COURT,999,999,999
"Roberts, John G., Jr.",2005,1,0,0,168,1,9.19,111,888,1/27/55,1955,292,32,96,14,3,4,0,13,28,0,0,"Podrasky, Rosemary","Roberts, John G., Sr.",6,888,888,47,2,1976,1,888,888,888,888,47,2,1979,1,888. NOMINEE DID NOT READ LAW,888,888,888,1,"Sullivan, Jane",1996,2,888,0,888,888,3,1,51,1981,888,888,888,888,4,51,3,4,51,10,46,6,0,777,777,0,1,0,888,0,888,0,888,0,888,888,0,12,2,888,0,888,0,4,0,1,0,888,0,888,0,33,4,888,0,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,888,0,888,0,888,0,888,0,888,0,888,888,888,888,0,888,0,888,0,888,0,888,0,888,0,888,0,7/29/05,7/29/05,4,13,888,888,888,888,888,888,888,888,888,888,888,888,888,2,50,20,6,888,"O'Connor, Sandra Day",43,6,0.693000019,888,888,109,6,0.185000002,0.119999997,140,0.194000006,140,0.112999998,0.970000029,7,1,666. NO RECORD OF HEARING,666,666. NO RECORD OF VOTE/ACT,666,888,888,888. NO RECORD OF ACTION,888,888,888,4,9/6/05,888. NOT CONFIRMED OR DIDN'T SERVE,888. NOMINEE NOT CONFIRMED OR DIDN'T SERVE,888,888,888,888. NOMINEE NOT CONFIRMED OR DIDN'T SERVE,777. JUSTICE OR NOMINEE STILL ALIVE,777,777,777
"Roberts, John G., Jr.",2005,0,0,1,169,2,1.24,111,888,1/27/55,1955,292,32,96,14,3,4,0,13,28,0,0,"Podrasky, Rosemary","Roberts, John G., Sr.",6,888,888,47,2,1976,1,888,888,888,888,47,2,1979,1,888. NOMINEE DID NOT READ LAW,888,888,888,1,"Sullivan, Jane",1996,2,888,0,888,888,3,1,51,1981,888,888,888,888,4,51,3,4,51,10,46,6,0,777,777,0,1,0,888,0,888,0,888,0,888,888,0,12,2,888,0,888,0,4,0,1,0,888,0,888,0,33,4,888,0,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,888,0,888,0,888,0,888,0,888,0,888,888,888,888,0,888,0,888,0,888,0,888,0,888,0,888,0,9/6/05,9/6/05,4,13,888,888,888,888,888,888,888,888,888,888,888,888,888,2,50,20,6,888,"Rehnquist, William H.",43,6,0.693000019,888,888,109,6,0.185000002,0.119999997,140,0.194000006,140,0.112999998,0.970000029,7,1,9/12/05,4,9/22/05,2,19,50,9/29/05,2,78,22,1,888. NOMINATION NOT WITHDRAWN,9/29/05,999. JUSTICE STILL ON COURT,999,999,999,999. JUSTICE STILL ON COURT,999. JUSTICE STILL ON COURT,999,999,999
"Miers, Harriet E.",2005,1,0,0,170,1,9.2,888,888,8/10/45,1945,376,43,376,43,5,4,0,6,5,0,1,"Richardson, Sally","Miers, Harris W.",6,888,888,92,2,1967,1,888,888,888,888,92,2,1970,1,888. NOMINEE DID NOT READ LAW,888,888,888,0,888. NEVER MARRIED,888,888,888,0,888,888,888,0,43,1970,51,1997,888,888,4,43,29,777,777,0,92,5,0,777,777,0,1,0,888,0,888,0,888,0,888,888,0,888,0,888,0,888,0,0,0,0,0,888,0,888,0,32,4,33,0,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,888,0,888,0,888,0,888,0,888,0,888,888,888,888,0,888,0,888,0,888,0,888,0,376,2,17,5,10/7/05,10/7/05,888,888,888,888,888,888,888,6,888,888,888,888,888,888,888,1,60,43,6,888,"O'Connor, Sandra Day",43,6,0.693000019,888,888,109,6,0.185000002,0.270000011,140,0.112999998,140,0.048,0.360000014,888,888,666. NO RECORD OF HEARING,666,666. NO RECORD OF VOTE/ACT,666,888,888,888. NO RECORD OF ACTION,888,888,888,4,10/28/05,888. NOT CONFIRMED OR DIDN'T SERVE,888. NOMINEE NOT CONFIRMED OR DIDN'T SERVE,888,888,888,888. NOMINEE NOT CONFIRMED OR DIDN'T SERVE,777. JUSTICE OR NOMINEE STILL ALIVE,777,777,777
"Alito, Samuel A., Jr.",2005,1,0,1,171,1,9.21,112,03.04.05,4/1/50,1950,259,30,259,30,5,3,0,13,16,0,0,"Fradusco, Rose","Alito, Samuel A., Sr.",41,14,1,85,2,1972,1,888,888,888,888,117,2,1975,1,888. NOMINEE DID NOT READ LAW,888,888,888,1,"Bomgardner, Martha-Ann",1985,2,3,8,2,777,888,0,30,1975,32,1982,888,888,888,888,0,888,888,0,93,6,5,777,777,0,1,0,888,0,888,0,888,0,888,888,0,3,16,10,4,12,3,4,0,2,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,888,0,888,0,888,0,888,0,888,0,888,888,888,888,0,888,0,888,0,888,0,888,0,888,0,888,0,11/10/05,11/10/05,4,4,888,888,888,888,888,888,888,888,888,888,888,888,888,16,55,30,6,888,"O'Connor, Sandra Day",43,6,0.693000019,888,888,109,6,0.185000002,0.100000001,140,0.112999998,140,0.048,0.810000002,7,1,1/9/06,5,1/24/06,2,6,66,1/31/06,2,58,42,1,888. NOMINATION NOT WITHDRAWN,1/31/06,999. JUSTICE STILL ON COURT,999,999,999,999. JUSTICE STILL ON COURT,999. JUSTICE STILL ON COURT,999,999,999
"Sotomayor, Sonia Maria",2009,1,0,1,172,1,4.24,113,02.13.02,6/25/54,1954,282,32,282,32,5,2,0,13,29,2,1,"Baez, Celina","Sotomayor, Juan Luis",44,888,888,85,2,1976,1,888,888,888,888,117,2,1979,1,888. NOMINEE DID NOT READ LAW,888,888,888,1,"Noonan, Kevin Edward ",1976,0,888,0,888,888,888,0,32,1980,888,888,888,888,4,32,8,777,777,0,75,6,10,24,6,10,2,0,888,0,888,0,888,0,32,5,6,2,11,888,0,888,0,0,0,0,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,888,0,32,5,888,0,888,0,888,0,888,888,888,888,0,888,0,888,0,888,0,888,0,888,0,888,0,5/26/09,6/1/09,3,3,888,888,888,888,24,888,888,888,888,888,888,888,888,10,54,32,1,888,"Souter, David H.",44,1,-0.354000002,888,888,111,1,-0.202999994,0.779999971,144,0.40200001,144,0.55400002,0.810000002,7,1,7/13/09,4,7/28/09,2,210,8,8/6/09,2,68,31,1,888. NOMINATION NOT WITHDRAWN,9/9/09,999. JUSTICE STILL ON COURT,999,999,999,999. JUSTICE STILL ON COURT,999. JUSTICE STILL ON COURT,999,999,999
"Kagan, Elena",2010,1,0,1,173,1,5.15,114,888,4/8/60,1960,282,32,282,32,5,4,0,7,17,0,1,"Gittelman, Gloria","Kagan, Robert",20,888,888,85,2,1981,1,78,2,1983,1,47,2,1986,1,888. NOMINEE DID NOT READ LAW,888,888,888,0,888. NEVER MARRIED,888,888,888,0,888,888,6,1,32,1988,51,1989,888,888,4,51,2,777,777,0,20,7,6,47,4,10,2,888,888,0,888,0,888,0,888,888,0,888,0,888,0,888,0,0,1,0,0,888,0,888,0,32,4,888,0,0,888,0,888,0,888,0,888,0,0,888,0,888,0,888,888,0,888,0,888,0,888,0,888,0,888,888,888,888,0,888,0,888,0,888,0,888,0,888,0,22,1,5/10/10,5/10/10,888,888,888,888,888,888,888,5,888,888,888,888,888,888,888,2,50,21,1,888,"Stevens, John Paul",44,1,-0.354000002,888,888,111,1,-0.202999994,0.730000019,144,0.55400002,144,0.519999981,0.730000019,7,1,6/28/10,4,7/20/10,2,27,18,8/5/10,2,63,37,1,888. NOMINATION NOT WITHDRAWN,8/7/10,999. JUSTICE STILL ON COURT,999,999,999,999. JUSTICE STILL ON COURT,999. JUSTICE STILL ON COURT,999,999,999
